qkey,category,unit,description,claimed_value_tex,tex_lines,reproducibility
null_perm1_total_itemsets,deterministic,itemsets,"total_itemsets of null permutation run 1 of 5 (seed 42; 171,401); the mean over the five runs is null_mean_total.",log:171401,applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:32,rerun
null_perm1_time_s,hardware-dependent,s,Mining time of null permutation run 1 of 5 (99.22 s); the mean over the five runs is null_per_perm_time_s (132.43).,log:99.22,applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:33,hardware
null_perm1_k_distribution,deterministic,itemsets per K,Per-K itemset counts (K=1..6) of null permutation run 1 of 5; the per-K mean / std over the five runs are null_k<K>_mean / null_k<K>_std.,log:K1=1002; K2=63737; K3=79166; K4=25482; K5=1994; K6=20,applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:35,rerun
null_perm2_total_itemsets,deterministic,itemsets,"total_itemsets of null permutation run 2 of 5 (seed 42; 171,240); the mean over the five runs is null_mean_total.",log:171240,applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:45,rerun
null_perm2_time_s,hardware-dependent,s,Mining time of null permutation run 2 of 5 (135.62 s); the mean over the five runs is null_per_perm_time_s (132.43).,log:135.62,applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:46,hardware
null_perm2_k_distribution,deterministic,itemsets per K,Per-K itemset counts (K=1..6) of null permutation run 2 of 5; the per-K mean / std over the five runs are null_k<K>_mean / null_k<K>_std.,log:K1=1002; K2=63672; K3=79121; K4=25453; K5=1970; K6=22,applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:48,rerun
null_perm3_total_itemsets,deterministic,itemsets,"total_itemsets of null permutation run 3 of 5 (seed 42; 171,289); the mean over the five runs is null_mean_total.",log:171289,applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:58,rerun
null_perm3_time_s,hardware-dependent,s,Mining time of null permutation run 3 of 5 (141.97 s); the mean over the five runs is null_per_perm_time_s (132.43).,log:141.97,applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:59,hardware
null_perm3_k_distribution,deterministic,itemsets per K,Per-K itemset counts (K=1..6) of null permutation run 3 of 5; the per-K mean / std over the five runs are null_k<K>_mean / null_k<K>_std.,log:K1=1002; K2=63750; K3=79080; K4=25438; K5=1996; K6=23,applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:61,rerun
null_perm4_total_itemsets,deterministic,itemsets,"total_itemsets of null permutation run 4 of 5 (seed 42; 171,395); the mean over the five runs is null_mean_total.",log:171395,applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:71,rerun
null_perm4_time_s,hardware-dependent,s,Mining time of null permutation run 4 of 5 (143.06 s); the mean over the five runs is null_per_perm_time_s (132.43).,log:143.06,applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:72,hardware
null_perm4_k_distribution,deterministic,itemsets per K,Per-K itemset counts (K=1..6) of null permutation run 4 of 5; the per-K mean / std over the five runs are null_k<K>_mean / null_k<K>_std.,log:K1=1002; K2=63703; K3=79185; K4=25475; K5=2008; K6=22,applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:74,rerun
null_perm5_total_itemsets,deterministic,itemsets,"total_itemsets of null permutation run 5 of 5 (seed 42; 171,275); the mean over the five runs is null_mean_total.",log:171275,applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:84,rerun
null_perm5_time_s,hardware-dependent,s,Mining time of null permutation run 5 of 5 (142.3 s); the mean over the five runs is null_per_perm_time_s (132.43).,log:142.3,applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:85,hardware
null_perm5_k_distribution,deterministic,itemsets per K,Per-K itemset counts (K=1..6) of null permutation run 5 of 5; the per-K mean / std over the five runs are null_k<K>_mean / null_k<K>_std.,log:K1=1002; K2=63650; K3=79120; K4=25491; K5=1990; K6=22,applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:87,rerun
null_k7_z,deterministic,Z,"z_score of the null JSON statistics block at K=7: inf (null mean 0.0, std 0.0); per-K form of null_kge7_z ('---' undefined). The same block carries real (see null_k7_bio), p_value 0.0, direction enriched.","log:real=48699; null_mean=0.0; null_std=0.0; z_score=inf; p_value=0.0; direction=enriched; significant=""True""",applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:152,derived
null_k8_z,deterministic,Z,"z_score of the null JSON statistics block at K=8: inf (null mean 0.0, std 0.0); per-K form of null_kge7_z ('---' undefined). The same block carries real (see null_k8_bio), p_value 0.0, direction enriched.","log:real=25011; null_mean=0.0; null_std=0.0; z_score=inf; p_value=0.0; direction=enriched; significant=""True""",applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:161,derived
null_k9_z,deterministic,Z,"z_score of the null JSON statistics block at K=9: inf (null mean 0.0, std 0.0); per-K form of null_kge7_z ('---' undefined). The same block carries real (see null_k9_bio), p_value 0.0, direction enriched.","log:real=10508; null_mean=0.0; null_std=0.0; z_score=inf; p_value=0.0; direction=enriched; significant=""True""",applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:170,derived
null_k10_z,deterministic,Z,"z_score of the null JSON statistics block at K=10: inf (null mean 0.0, std 0.0); per-K form of null_kge7_z ('---' undefined). The same block carries real (see null_k10_bio), p_value 0.0, direction enriched.","log:real=3488; null_mean=0.0; null_std=0.0; z_score=inf; p_value=0.0; direction=enriched; significant=""True""",applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:179,derived
null_k11_z,deterministic,Z,"z_score of the null JSON statistics block at K=11: inf (null mean 0.0, std 0.0); per-K form of null_kge7_z ('---' undefined). The same block carries real (see null_k11_bio), p_value 0.0, direction enriched.","log:real=869; null_mean=0.0; null_std=0.0; z_score=inf; p_value=0.0; direction=enriched; significant=""True""",applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:188,derived
null_k12_z,deterministic,Z,"z_score of the null JSON statistics block at K=12: inf (null mean 0.0, std 0.0); per-K form of null_kge7_z ('---' undefined). The same block carries real (see null_k12_bio), p_value 0.0, direction enriched.","log:real=152; null_mean=0.0; null_std=0.0; z_score=inf; p_value=0.0; direction=enriched; significant=""True""",applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:197,derived
null_k13_z,deterministic,Z,"z_score of the null JSON statistics block at K=13: inf (null mean 0.0, std 0.0); per-K form of null_kge7_z ('---' undefined). The same block carries real (see null_k13_bio), p_value 0.0, direction enriched.","log:real=17; null_mean=0.0; null_std=0.0; z_score=inf; p_value=0.0; direction=enriched; significant=""True""",applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:206,derived
null_k14_z,deterministic,Z,"z_score of the null JSON statistics block at K=14: inf (null mean 0.0, std 0.0); per-K form of null_kge7_z ('---' undefined). The same block carries real (see null_k14_bio), p_value 0.0, direction enriched.","log:real=1; null_mean=0.0; null_std=0.0; z_score=inf; p_value=0.0; direction=enriched; significant=""True""",applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:215,derived
null_mean_total,deterministic,itemsets,"null_mean_total of the null JSON summary: mean total itemsets over the 5 permutations (171,320.0).",log:171320.0,applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:226,derived
null_ratio,deterministic,x,"ratio_real_vs_null of the null JSON summary: 475,865 / 171,320 = 2.78.",log:2.78,applications/alphafold/results_214m/experiment_null_model_20260219_061046.json:227,derived
meta_log_decoded_patterns_file_summary,deterministic,file summary,"Whole-file structure of decoded_top_k_patterns.txt: 41,665 lines, 4,749,057 bytes, 5,351 itemset blocks (K=15..19) with Support/Proteins/K, Item IDs, pLDDT, Pfam, GO and Full-decode fields.","log:41,665 lines; 4,749,057 bytes; 5,351 itemset blocks (K=15..19); fields per block: Support/Proteins/K, Item IDs, pLDDT features, Pfam domains, GO terms, Full decode",applications/alphafold/results_214m/decoded_top_k_patterns.txt:(file),setup
run_blitz_k_ge15_distinct_items,deterministic,items,"Distinct item ids used across the 5,351 decoded K>=15 itemsets of the Blitz run (81; ids in 1..1002). The same extractor pass found the pLDDT line present in 4,329/5,351 blocks and a Pfam line in 5,196/5,351.","log:81 distinct item ids used (min 1, max 1002); pLDDT-feature line present in 4,329/5,351 blocks; Pfam line in 5,196/5,351",applications/alphafold/results_214m/decoded_top_k_patterns.txt:(file),rerun
doc_decoded_patterns_k_range,method-parameter,K range,Header scope of decoded_top_k_patterns.txt: itemsets K=15 to K=19 'from 214M TrEMBL mining' (the Blitz run's top-K decode).,log:K=15 to K=19; 214M TrEMBL,applications/alphafold/results_214m/decoded_top_k_patterns.txt:2,setup
run_blitz_k_ge15_itemsets,deterministic,itemsets,"Decoded itemsets of length K>=15 in the Blitz run (5,351 = 4,155 + 1,003 + 173 + 19 + 1).","log:5,351 / 1+19+173+1003+4155 = 5351; per-K support/protein ranges recomputed from all 5,351 'Support:' lines match the SUMMARY block exactly",applications/alphafold/results_214m/decoded_top_k_patterns.txt:4;applications/alphafold/results_214m/decoded_top_k_patterns.txt:(derived),rerun
pattern_k19_item_ids,deterministic,item ids,Item ids (vocabulary indices) of the single K=19 itemset in the decoded Blitz dump (extends the pattern_k19_* family; the paper gives no member list).,"log:[1, 13, 23, 507, 508, 511, 517, 560, 594, 602, 604, 641, 677, 698, 724, 731, 794, 887, 906]",applications/alphafold/results_214m/decoded_top_k_patterns.txt:13,rerun
pattern_k19_plddt_member,deterministic,feature id,pLDDT member of the K=19 itemset (plddt_mean_med).,log:plddt_mean_med,applications/alphafold/results_214m/decoded_top_k_patterns.txt:14,rerun
pattern_k19_pfam_members,deterministic,feature ids,"Pfam members of the K=19 itemset (PF00271, PF00270).","log:PF00271, PF00270",applications/alphafold/results_214m/decoded_top_k_patterns.txt:15,rerun
pattern_k19_go_members,deterministic,feature ids,"GO members of the K=19 itemset (16 GO terms: GO:0005524, GO:0046872, GO:0003677, ...).","log:GO:0005524, GO:0046872, GO:0003677, GO:0016887, GO:1990904, GO:0005730, GO:0005654, GO:0006397, GO:0045944, GO:0003724, GO:0043138, GO:0005813, GO:0008380, … (16 GO terms)",applications/alphafold/results_214m/decoded_top_k_patterns.txt:16,rerun
pattern_k18_support,deterministic,proteins,Support of the first-listed K=18 itemset in the decoded Blitz dump (~192 proteins; support 0.000002).,log:support 0.000002; ~192 proteins,applications/alphafold/results_214m/decoded_top_k_patterns.txt:24,rerun
run_blitz_k15_min_proteins,deterministic,proteins,Lowest protein count among decoded K=15 itemsets (84 -> support 1.09e-6; consistent with run_blitz_min_count = 77).,"log:84 proteins at K=15 minimum → support 84/76,890,945 = 1.09e-6",applications/alphafold/results_214m/decoded_top_k_patterns.txt:(derived),rerun
doc_glossary_high_k_threshold,deterministic,K,GLOSSARY.md scope statement: domains listed appear in high-K itemsets (K>=10) of the '2.84M direct GPU' (Blitz) results.,log:K>=10; 2.84M,applications/alphafold/results_214m/GLOSSARY.md:9,setup
doc_glossary_gpcr_drug_share_pct,external-fact,%,GLOSSARY background fact: ~34% of FDA-approved drugs target GPCRs.,log:~34%,applications/alphafold/results_214m/GLOSSARY.md:13,external
doc_glossary_sh2_domain,external-fact,aa / proteins,GLOSSARY background fact: SH2 domain ~100 aa; over 100 human proteins contain SH2 domains.,log:~100 aa; >100 human proteins,applications/alphafold/results_214m/GLOSSARY.md:15,external
doc_glossary_sh3_domain,external-fact,aa / domains,GLOSSARY background fact: SH3 domain ~60 aa; ~300 SH3 domains in the human proteome.,log:~60 aa; ~300,applications/alphafold/results_214m/GLOSSARY.md:16,external
doc_glossary_c1_domain_length_aa,external-fact,aa,GLOSSARY background fact: C1_1 (phorbol ester / DAG binding) domain ~50 aa.,log:~50 aa,applications/alphafold/results_214m/GLOSSARY.md:18,external
doc_glossary_dbl_family_members,external-fact,members,GLOSSARY background fact: 70 human Dbl-family members.,log:70,applications/alphafold/results_214m/GLOSSARY.md:21,external
meta_log_notebook_summary,software,cells/outputs,"Structure of analysis_alpha_centauri.ipynb: 29 cells (19 code, 10 md), one stored stream output, execution_count None on every code cell, kernel .venv (3.10.12) - no executed results are stored.","log:29 cells (19 code, 10 markdown); 1 stored output (cell 1 stream); execution_count None on all code cells; kernel '.venv (3.10.12)'",applications/alphafold/experiments/analysis_alpha_centauri.ipynb:(file),setup
run_v35k_itemsets,deterministic,itemsets,"Total frequent itemsets of the 35K-feature 'Alpha Centauri' campaign (16,812,646,639 over K=1..8; '16.8B'). Not a V1-paper quantity; the notebook headline rows (also citing 109.2M proteins / 35,012 features / 12.07B K=8) and its KNOWN_COUNTS dict are keyed here.","log:16.8B itemsets; K=1--8 / 16,812,646,639; 12.07B at K=8; 67 GB / 16,812,646,639; 109.2M proteins; 35,012 features / 1: 28_405; 2: 5_506_372; 3: 176_048_236; 4: 1_506_508_703; 5: 2_474_423_427; 6: 626_781_137; 7: 3_507_040_364; 8: 12_072_309_005",applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 0 (md);applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 15 (md);applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 23 L9-16 (code),rerun
run_v35k_n_transactions,deterministic,proteins,"Transactions of the 35K-feature campaign (109.2M proteins, '109M'), stated alongside the 1K-campaign count 76.9M (dataset_multi_feature).",log:76.9M (1K features) / 109.2M (35K features),applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 0 (md),rerun
meta_log_notebook_input_paths,software,paths,"Input parquet paths hard-coded in the notebook (archived/alphafold/results_214m/itemsets_214m_godmode.parquet, item_mapping_214m.parquet) - absent from the repo and this box.",log:archived/alphafold/results_214m/itemsets_214m_godmode.parquet; item_mapping_214m.parquet,applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 1 L40-41 (code),setup
meta_log_notebook_stored_output,software,stream,The notebook's only stored output: two 'Loading ...' print lines.,"log:(stream) Loading God Mode itemsets (26.8M rows)... / Loading item mapping (1,006 features)...",applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 1 (output),setup
doc_notebook_kdist_opus_bins,deterministic,itemsets per K range,Notebook binning of the Opus K-distribution: K=1-3 527K; K=4-6 5.8M; K=7-9 10.1M (peak); K=10-14 6.0M; K=15-22 5.5K (sums of kdist_opus_k<K>_count).,log:K=1--3: 527K; K=4--6: 5.8M; K=7--9: 10.1M (peak); K=10--14: 6.0M; K=15--22: 5.5K,applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 3 (md),derived
doc_notebook_rank1_item_support_pct,deterministic,%,"Support of the most frequent single item as a share of proteins (59.6%), from the notebook's K=1 plot annotation.",log:59.6%,applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 4 L70 (code),rerun
doc_notebook_k19_shared_features,deterministic,features,Notebook statement that the (Opus) K=19 itemsets are variations of one RNA helicase / spliceosome signature sharing 16-17 of 19 features.,log:16--17 of 19 features shared,applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 9 (md),derived
null_significance_line_z,method-parameter,Z,"Z=3.29 (p<0.001) significance line drawn in the notebook's null-model figure (plotting constant, not a result).",log:Z=3.29 (p<0.001),applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 13 L110 (code),setup
kdist_v35k_k1_count,deterministic,itemsets,Frequent itemsets of length K=1 in the 35K-feature campaign (notebook table / KNOWN_COUNTS 'from mining logs'; per-K parquet size tiny).,"log:28,405",applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 15 (md),rerun
kdist_v35k_k2_count,deterministic,itemsets,Frequent itemsets of length K=2 in the 35K-feature campaign (notebook table / KNOWN_COUNTS 'from mining logs'; per-K parquet size tiny).,"log:5,506,372",applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 15 (md),rerun
kdist_v35k_k3_count,deterministic,itemsets,Frequent itemsets of length K=3 in the 35K-feature campaign (notebook table / KNOWN_COUNTS 'from mining logs'; per-K parquet size ~3 GB).,"log:176,048,236",applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 15 (md),rerun
kdist_v35k_k4_count,deterministic,itemsets,Frequent itemsets of length K=4 in the 35K-feature campaign (notebook table / KNOWN_COUNTS 'from mining logs'; per-K parquet size ~8 GB).,"log:1,506,508,703",applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 15 (md),rerun
kdist_v35k_k5_count,deterministic,itemsets,Frequent itemsets of length K=5 in the 35K-feature campaign (notebook table / KNOWN_COUNTS 'from mining logs'; per-K parquet size ~10 GB).,"log:2,474,423,427",applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 15 (md),rerun
kdist_v35k_k6_count,deterministic,itemsets,Frequent itemsets of length K=6 in the 35K-feature campaign (notebook table / KNOWN_COUNTS 'from mining logs'; per-K parquet size ~4 GB).,"log:626,781,137",applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 15 (md),rerun
kdist_v35k_k7_count,deterministic,itemsets,Frequent itemsets of length K=7 in the 35K-feature campaign (notebook table / KNOWN_COUNTS 'from mining logs'; per-K parquet size 16.6 GB).,"log:3,507,040,364 / 3_507_040_364",applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 15 (md);applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 21 L94 (code),rerun
kdist_v35k_k8_count,deterministic,itemsets,Frequent itemsets of length K=8 in the 35K-feature campaign (notebook table / KNOWN_COUNTS 'from mining logs'; per-K parquet size 67 GB).,"log:12,072,309,005",applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 15 (md),rerun
run_v35k_feature_groups,method-parameter,features per group,"Feature-group sizes of the 35K vocabulary per the notebook: InterPro 12.7K, GO 5.8K, EC 1.1K, Keywords 15.2K, Taxonomy 175, Length 26, pLDDT 6 (total 35,012).",log:InterPro 12.7K; GO 5.8K; EC 1.1K; Keywords 15.2K; Taxonomy 175; Length 26; pLDDT 6,applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 17 L13-19 (code),setup
doc_notebook_rule_mining_params,method-parameter,params,"Association-rule mining parameters used in the notebook: 1K: K=2-6, support > 1e-5, min_confidence 0.5; 35K: top 10K K=4 itemsets, min_confidence 0.3.","log:K=2-6; support > 1e-5; min_confidence=0.5 (1K); top 10K K=4, min_confidence=0.3 (35K)",applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 25 (code),setup
run_power_direct_vs_son_itemset_ratio,hardware-dependent,x,"run_power_direct_itemsets / run_power_son_itemsets = 475,865 / 22,846 = 20.8x (notebook: 'finds 20.8x more itemsets ... in 21.4x less time'; the 21.4x is son_speedup).",log:20.8x more itemsets; 21.4x less time,applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 28 (md),derived
kdist_v35k_k8_pct,deterministic,%,Share of all 35K-campaign itemsets at K=8 (12.07B / 16.8B = 71.8%; 67 GB parquet).,"log:16.8B (35K) vs 26.8M (1K); K=8 12.07B, 67 GB, 71.8%",applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 28 (md),derived
doc_notebook_v35k_growth_rates,deterministic,x,"Level-to-level growth ratios of the 35K K-distribution quoted in the notebook: K8/K7 = 3.4x, K5/K4 = 1.6x, K7/K6 = 5.6x.",log:K=8/K=7 = 3.4x; K=5/K=4 = 1.6x; K=7/K=6 = 5.6x,applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 28 (md),derived
doc_notebook_v35k_k9_projection,deterministic,itemsets,"Notebook extrapolation: K=9 of the 35K campaign could yield 30-40B+ itemsets (projection, not measured).",log:30--40B+,applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 28 (md),external
meta_log_notebook_prepared_for,software,date / reviewer,"Notebook footer: prepared for review by Prof. Alexandre Bonvin (Utrecht University), February 2026.","log:February 2026; Prof. Alexandre Bonvin, Utrecht University",applications/alphafold/experiments/analysis_alpha_centauri.ipynb:cell 28 (md),external
meta_log_audit_goal_timestamp,software,timestamp,PROGRESS.md: timestamp at which the audit goal was set (2026-09-02T00:02Z).,log:2026-09-02T00:02Z,PROGRESS.md:6,setup
meta_log_audit_run_dir_created,software,timestamp,PROGRESS.md: creation time of runs/20260902T0000Z (2026-09-02T00:04Z).,log:2026-09-02T00:04Z,PROGRESS.md:23,setup
hw_audit_box_gpu,hardware-dependent,GPU,"GPUs of the audit box (2x NVIDIA GeForce RTX 3090, 24576 MiB, compute capability 8.6) - not the paper's H100.","log:2 × NVIDIA GeForce RTX 3090, 24576 MiB, compute cap 8.6",PROGRESS.md:40,setup
sw_audit_box_driver_cuda,software,versions,Driver / CUDA runtime / nvcc of the audit box (595.71.05 / 13.2 / 12.1); differs from the bench env.txt driver 580.159.03.,log:driver 595.71.05; CUDA runtime 13.2; nvcc 12.1,PROGRESS.md:41,setup
hw_audit_box_cpu,hardware-dependent,CPU,"CPU of the audit box (AMD EPYC 7402P, 24 cores / 24 threads).","log:AMD EPYC 7402P, 24 cores / 24 threads, 1 socket, 1 NUMA node",PROGRESS.md:44,setup
hw_audit_box_ram,hardware-dependent,GiB,RAM of the audit box (125 GiB host; container cgroup limit ~69.6 GiB; swap 8 GiB).,"log:125 GiB host; cgroup limit 74,782,343,168 B (~69.6 GiB); ~1.3 GiB used; swap 8 GiB",PROGRESS.md:45,setup
hw_audit_box_disk,hardware-dependent,GB,"Container disk of the audit box (200 GB total, 200 GB available; inode counts).","log:200 GB total, 200 GB available (939 MB used); inodes 195,351,424 total / 191,245,709 free",PROGRESS.md:49,setup
hw_audit_box_host_nvme,hardware-dependent,TB,"Host NVMe of the audit box (1.9 TB, 850 GB free), not mounted for data.","log:1.9 TB NVMe, 850 GB free (not mounted for data)",PROGRESS.md:51,setup
ext_afdb_v4_corpus_size,external-fact,TiB / files,"Size of the full AlphaFold DB v4 CIF corpus (~23 TiB, ~644M files after untar; the runbook / deploy script avoid the '23TB CIF' via the BigQuery pLDDT route). Extends the paper's ext_afdb_* family.",log:~23 TiB; ~644M files / 23TB,PROGRESS.md:53;applications/alphafold/deploy/RUNBOOK_base214m.md:38;applications/alphafold/deploy/deploy_base214m.sh:279,external
sw_audit_box_gcloud,software,versions,gcloud SDK 583.0.0 / bq 2.1.38 installed on the audit box.,log:gcloud SDK 583.0.0; bq 2.1.38,PROGRESS.md:59,setup
hw_base214m_planned_gpus,hardware-dependent,GPUs,"GPU box planned for the base-214M rerun in the runbook / deploy scripts (4x H200, or 8x; 'H200 box') - a plan, not an executed run.",log:4×H200 (or 8×) / 4×H200 / H200 box,applications/alphafold/deploy/RUNBOOK_base214m.md:9;applications/alphafold/deploy/run_all_experiments.sh:2;applications/alphafold/deploy/deploy_base214m.sh:3,setup
meta_log_runbook_upload_tag,software,tag,ET_UPLOAD_TAG of the planned base-214M run (base214m_20260712).,log:base214m_20260712,applications/alphafold/deploy/RUNBOOK_base214m.md:18,setup
doc_runbook_rowsplit_nccl_hits,method-parameter,x,"Runbook note: the row-split NCCL path is hit 100x by the planned null@8 experiment, so validate_row_split.py is a mandatory gate.",log:100×,applications/alphafold/deploy/RUNBOOK_base214m.md:44,setup
doc_runbook_bq_max_rows,method-parameter,rows,"bq query --max_rows used to export pLDDT via BigQuery (300,000,000).",log:300000000,applications/alphafold/deploy/RUNBOOK_base214m.md:70,setup
doc_runbook_rowsplit_validation_params,method-parameter,params,validate_row_split.py parameters in the runbook (--subset-size 1000000 --min-count 50 --n-gpus 2).,log:--subset-size 1000000 --min-count 50 --n-gpus 2,applications/alphafold/deploy/RUNBOOK_base214m.md:93,setup
doc_runbook_n_gpus_decision,method-parameter,GPUs,"Runbook decision rule: N_GPUS=4 if the row-split gate is green, N_GPUS=1 fallback if red.",log:N_GPUS=4 (green) / N_GPUS=1 (red),applications/alphafold/deploy/RUNBOOK_base214m.md:95,setup
doc_planned_campaign_design,method-parameter,design,Planned base-214M mining campaign design: 6 thresholds x 3 runs (experiment_full_campaign.py --runs default 3); the runbook suite line also lists Direct-vs-SON and 'null@769 100-perm'.,log:6×3 campaign; null@769 100-perm / 6 thresholds × 3 runs / 3,applications/alphafold/deploy/RUNBOOK_base214m.md:104;applications/alphafold/deploy/run_all_experiments.sh:6;applications/alphafold/experiments/experiment_full_campaign.py:85,setup
null_minc8_planned_permutations,method-parameter,permutations,"Planned (not executed) null model at min_count=8, the Opus threshold: 100 permutations on 4 GPUs (--min-count 8 --runs 100).",log:null@8 100-perm / min_count=8; 100 permutations; 4 GPUs / --min-count 8; --runs 100,applications/alphafold/deploy/RUNBOOK_base214m.md:105;applications/alphafold/deploy/run_all_experiments.sh:9;applications/alphafold/deploy/run_all_experiments.sh:102,setup
doc_runbook_expected_multi_feature,hardware-dependent,proteins,"Runbook expectation for the base-214M rerun: ~85M multi-feature proteins (vs 76.9M in v1), on 4x H200.",log:4×H200; ~85M multi-feature,applications/alphafold/deploy/RUNBOOK_base214m.md:152,derived
doc_runbook_planned_durations,hardware-dependent,durations,"Runbook planned stage durations: data ~0.5-1 h, extraction ~0.5-1 h, campaign+Direct/SON ~1 h, null@769 ~25 min, null@8 ~1.5-2 h, closed/maximal+accessions ~0.5 h.",log:data ~0.5-1h; extraction ~0.5-1h; campaign+Direct/SON ~1h; null@769 ~25min; null@8 ~1.5-2h; closed/maximal+accessions ~0.5h,applications/alphafold/deploy/RUNBOOK_base214m.md:153,hardware
cost_base214m_planned_total,hardware-dependent,h / USD,"Runbook planned total for the base-214M rerun: ~5-6 h wall-clock, ~$45-90.",log:~5-6 h wall-clock; ~$45-90,applications/alphafold/deploy/RUNBOOK_base214m.md:154,hardware
doc_direct_vs_son_planned_runs,method-parameter,runs,Repeat count of the Direct-vs-SON comparison in the planned suite / experiment_direct_vs_son.py --runs default (3); the surviving JSON holds a single result.,log:3 runs each / 3,applications/alphafold/deploy/run_all_experiments.sh:7;applications/alphafold/experiments/experiment_direct_vs_son.py:41,setup
null_minc769_planned_permutations,method-parameter,permutations,Planned (not executed) null model at min_count=769 with 100 permutations on 4 GPUs (the executed paper null used 5 = null_permutations).,log:min_count=769; 100 permutations; 4 GPUs,applications/alphafold/deploy/run_all_experiments.sh:8,setup
cost_h200_planned_rate,hardware-dependent,h / USD per h,run_all_experiments.sh estimate: ~4 hours total on 4x H200 at ~$9/hr.,log:~4 hours; ~$9/hr,applications/alphafold/deploy/run_all_experiments.sh:16,hardware
hw_h200_spec,external-fact,spec,"H200 specification quoted in run_all_experiments.sh: 141 GB VRAM (564 GB for 4), 4.8 TB/s bandwidth, 1.4x H100.",log:141GB VRAM (564GB total); 4.8 TB/s; 1.4× H100,applications/alphafold/deploy/run_all_experiments.sh:17,external
meta_log_default_data_path,software,path,Default transactions path of run_all_experiments.sh (/workspace/data/transactions_214m.parquet; absent on this box).,log:/workspace/data/transactions_214m.parquet,applications/alphafold/deploy/run_all_experiments.sh:26,setup
doc_deploy_n_gpus_default,method-parameter,GPUs,N_GPUS default (4) in run_all_experiments.sh and deploy_base214m.sh.,log:4,applications/alphafold/deploy/run_all_experiments.sh:28;applications/alphafold/deploy/deploy_base214m.sh:260,setup
null_minc769_planned_time_min,hardware-dependent,min,Estimated runtime of the planned null@769 100-permutation experiment (~25 min).,log:~25 min,applications/alphafold/deploy/run_all_experiments.sh:82,hardware
null_minc8_planned_time_min,hardware-dependent,min,Estimated runtime of the planned null@8 100-permutation experiment (~100 min = 25 batches x ~4 min/perm on H200; the runbook says ~1.5-2 h).,log:~100 min (25 batches × ~4 min/perm on H200),applications/alphafold/deploy/run_all_experiments.sh:98,hardware
run_v35k_null_min_count,method-parameter,proteins,"min_count of the 35K-feature null model (planned/scripted, not a surviving result): 1092 in run_null_model_35k.sh (0.001% support, 5 permutations) vs --min-count 1090 in deploy_project_milky_way.sh (100 runs, 8 GPUs, seed 42) - CONFLICT 1092 vs 1090.",log:5 permutations; 0.001% support (min_count=1092) / --runs 100 --min-count 1090 --n-gpus 8 --seed 42,applications/alphafold/deploy/run_null_model_35k.sh:9;applications/alphafold/deploy/deploy_project_milky_way.sh:456,setup
